time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
0.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0000000000005,0.0,0.0,0.0
120.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.000000000002,0.0,0.0,0.0
180.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.000000000003,0.0,0.0,0.0
240.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.000000000004,0.0,0.0,0.0
300.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0000000000055,0.0,0.0,0.0
360.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.000000000007,0.0,0.0,0.0
420.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500.00000000001,0.0,0.0,0.0
480.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.000000000011,0.0,0.0,0.0
540.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.000000000013,0.0,0.0,0.0
600.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.000000000015,0.0,0.0,0.0
660.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500.00000000002,0.0,0.0,0.0
720.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.00000000002,0.0,0.0,0.0
780.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500.00000000002,0.0,0.0,0.0
840.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.00000000002,0.0,0.0,0.0
900.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.00000000002,0.0,0.0,0.0
960.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.00000000002,0.0,0.0,0.0
1020.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25500.00000000002,0.0,0.0,0.0
1080.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.00000000002,0.0,0.0,0.0
1140.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28500.00000000002,0.0,0.0,0.0
1200.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.00000000002,0.0,0.0,0.0
1260.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.00000000002,0.0,0.0,0.0
1320.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.00000000002,0.0,0.0,0.0
1380.0,20.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34500.00000000002,0.0,0.0,0.0
