time_s,collector_c,tank_c,pump_on,irradiance_w_m2,solar_absorbed_w,collector_loss_w,tank_loss_w,transfer_w,incident_energy_j,absorbed_energy_j,collector_loss_energy_j,tank_loss_energy_j,transfer_energy_j,pump_electric_energy_j,stored_energy_change_j,tank_energy_change_j,balance_residual_j
73800.0,20.00004007983312,63.191883214630785,0,0.0,0.0,0.0008015966623986515,86.38376642926157,-0.0,88006317.33209437,66004737.99907085,26907587.085447494,2988735.9449946037,39097150.312425904,869978.865095576,36108414.96862883,36108414.367431335,7.450580596923828e-08
73860.0,20.000036998349113,63.18568386772164,0,0.0,0.0,0.0007399669822660826,86.37136773544329,-0.0,88006317.33209437,66004737.99907085,26907587.131669752,2993918.5990106463,39097150.312425904,869978.865095576,36103232.26839053,36103231.713415295,7.450580596923828e-08
73920.0,20.000034153780856,63.17948541060704,0,0.0,0.0,0.0006830756171183339,86.35897082121409,-0.0,88006317.33209437,66004737.99907085,26907587.174338277,2999100.509158449,39097150.312425904,869978.865095576,36098050.3155742,36098049.80326749,7.450580596923828e-08
73980.0,20.0000315279134,63.17328784315928,0,0.0,0.0,0.0006305582679999588,86.34657568631856,-0.0,88006317.33209437,66004737.99907085,26907587.21372629,3004281.675544779,39097150.312425904,869978.865095576,36092869.10979986,36092868.63688116,7.450580596923828e-08
74040.0,20.000029103932228,63.16709116525066,0,0.0,0.0,0.0005820786445553949,86.33418233050132,-0.0,88006317.33209437,66004737.99907085,26907587.250086006,3009462.098276389,39097150.312425904,869978.865095576,36087688.650708534,36087688.21414955,8.195638656616211e-08
74100.0,20.000026866315586,63.160895376753494,0,0.0,0.0,0.0005373263117292026,86.32179075350699,-0.0,88006317.33209437,66004737.99907085,26907587.283650257,3014641.777460016,39097150.312425904,869978.865095576,36082508.937960654,36082508.53496592,7.450580596923828e-08
74160.0,20.000024800735087,63.15470047754014,0,0.0,0.0,0.0004960147017385452,86.30940095508028,-0.0,88006317.33209437,66004737.99907085,26907587.314633965,3019820.713202381,39097150.312425904,869978.865095576,36077329.97123458,36077329.599223554,7.450580596923828e-08
74220.0,20.000022893963962,63.14850646748295,0,0.0,0.0,0.0004578792792386821,86.2970129349659,-0.0,88006317.33209437,66004737.99907085,26907587.343235534,3024998.9056101916,39097150.312425904,869978.865095576,36072151.75022521,36072151.40681575,8.195638656616211e-08
74280.0,20.000021133792366,63.14231334645431,0,0.0,0.0,0.00042267584731803254,86.28462669290862,-0.0,88006317.33209437,66004737.99907085,26907587.369638108,3030176.354790138,39097150.312425904,869978.865095576,36066974.27464269,36066973.957635805,8.195638656616211e-08
74340.0,20.000019508949194,63.136121114326606,0,0.0,0.0,0.00039017898387783134,86.27224222865321,-0.0,88006317.33209437,66004737.99907085,26907587.394010756,3035353.060848897,39097150.312425904,869978.865095576,36061797.54421128,36061797.25157704,8.195638656616211e-08
74400.0,20.000018009029898,63.12992977097227,0,0.0,0.0,0.00036018059795139834,86.25985954194454,-0.0,88006317.33209437,66004737.99907085,26907587.416509546,3040529.0238931277,39097150.312425904,869978.865095576,36056621.55866826,36056621.288532816,8.195638656616211e-08
74460.0,20.00001662442988,63.123739316263716,0,0.0,0.0,0.0003324885975786174,86.24747863252743,-0.0,88006317.33209437,66004737.99907085,26907587.437278546,3045704.2440294763,39097150.312425904,869978.865095576,36051446.31776291,36051446.068396464,8.195638656616211e-08
